Sample;M;intensity
pancreas1;3209.2;17091292
pancreas1;3213.2;43853627
pancreas1;3235.2;16718782
pancreas1;3250.1;12163414
pancreas1;3258.3;17545627
pancreas1;3265.1;14965844
pancreas1;3281.2;18876737
pancreas1;3284.2;13188072
pancreas1;3297.2;44720331
pancreas1;3301.2;6585095
pancreas1;3314.2;8630595
pancreas1;3355.2;12233154
pancreas1;3371.2;17253026
pancreas1;3446.2;29608193
pancreas1;3463.2;46221708
pancreas1;3501.3;18666317
pancreas1;3517.3;25756178
pancreas1;3533.3;25864927
pancreas1;3534.3;5935218
pancreas1;3550.3;13529411
pancreas1;3574.3;5022831
pancreas1;3578.3;57034580
pancreas1;3608.3;22366830
pancreas1;3623.4;9072690
pancreas1;3642.3;19206237
pancreas1;3736.4;8679980
pancreas1;3742.4;8596604
pancreas1;3804.4;22921147
pancreas1;3866.4;5538914
pancreas1;3882.4;9677458
pancreas1;3885.4;21838802
pancreas1;3902.4;68434781
pancreas1;3919.5;7667632
pancreas1;3924.4;18648572
pancreas1;3934.4;6389394
pancreas1;3938.4;7514367
pancreas1;3938.5;21773779
pancreas1;3940.4;6814721
pancreas1;3947.5;9007286
pancreas1;3982.4;10256037
pancreas1;4064.5;15836099
pancreas1;4071.5;9810805
pancreas1;4166.6;12847396
pancreas1;4177.5;5434709
pancreas1;4192.5;8477492
pancreas1;4193.5;44747053
pancreas1;4211.6;9749873
pancreas1;4238.6;5190627
pancreas1;4243.6;5735448
pancreas1;4248.5;9447029
pancreas1;4251.5;20952510
pancreas1;4259.6;5085941
pancreas1;4260.6;32592081
pancreas1;4264.5;9551639
pancreas1;4264.6;6707991
pancreas1;4272.6;92880919
pancreas1;4306.5;25918073
pancreas1;4358.6;7744363
pancreas2;1042.2;16269114
pancreas2;1055.4;39485360
pancreas2;1057.4;5344444
pancreas2;1057.9;45752547
pancreas2;1059.4;329787190
pancreas2;1060.4;6503609
pancreas2;1074.4;13402241.8
pancreas2;1075.4;1142912514
pancreas2;1081.4;55042808
pancreas2;1092.4;30369171
pancreas2;1096.4;21536902
pancreas2;1097.4;87960920
pancreas2;1100.4;104050566
pancreas2;1116.4;68832046.8
pancreas2;1122.4;9653864
pancreas2;1217.4;31769973
pancreas2;1221.5;33438126
pancreas2;1235.4;149211176
pancreas2;1236.5;134808491.8
pancreas2;1237.5;3825752051
pancreas2;1248.4;14289090
pancreas2;1252.5;28275664
pancreas2;1253.5;32087478
pancreas2;1254.4;5720639
pancreas2;1254.5;606699802
pancreas2;1258.5;6580189
pancreas2;1259.4;672075449.1
pancreas2;1260.5;6485446
pancreas2;1262.5;603588466
pancreas2;1269.4;30004248
pancreas2;1276.5;5443681
pancreas2;1278.5;123562151
pancreas2;1284.5;52749442
pancreas2;1303.5;6491022
pancreas2;1307.5;28017522
pancreas2;1319.5;65066348.3
pancreas2;1320;45751104
pancreas2;1337;9245510
pancreas2;1383.5;85615116
pancreas2;1398.5;21272141
pancreas2;1399.5;501098154.9
pancreas2;1400.5;8367681
pancreas2;1414.5;10221222.9
pancreas2;1415.5;20364479
pancreas2;1416.5;269357247.2
pancreas2;1421.5;110673745
pancreas2;1424.5;696688219.9
pancreas2;1425.5;15228818
pancreas2;1440.5;168410235.2
pancreas2;1443.5;13916112
pancreas2;1444.6;47978652
pancreas2;1446.5;19783701
pancreas2;1465.6;1392510357
pancreas2;1469.6;13349314
pancreas2;1481.6;15881822
pancreas2;1509.5;9945584
pancreas2;1510.6;76861630
pancreas2;1561.6;55942285
pancreas2;1577.6;5934273
pancreas2;1578.6;145187731
pancreas2;1583.5;14205414.4
pancreas2;1585.6;5416206
pancreas2;1586.6;268497080
pancreas2;1600.5;20968434
pancreas2;1602.6;16726597.1
pancreas2;1606.6;15227773
pancreas2;1608.6;20816519
pancreas2;1627.6;241236759
pancreas2;1631.6;14828139
pancreas2;1643.6;232352800
pancreas2;1666.6;7326675.4
pancreas2;1668.6;34594243
pancreas2;1688.7;7887907
pancreas2;1707.6;44088787
pancreas2;1715.6;5420851
pancreas2;1723.6;85463123.6
pancreas2;1731.6;23438706
pancreas2;1738.6;12851252.1
pancreas2;1740.6;238186319.7
pancreas2;1746.6;20241691
pancreas2;1747.6;6288682
pancreas2;1748.6;31992036
pancreas2;1757.7;9035396.1
pancreas2;1758.8;5723504.8
pancreas2;1764.6;36084137
pancreas2;1767.6;9642486.6
pancreas2;1768.7;29573640.3
pancreas2;1773.7;90470010
pancreas2;1785.6;6197625
pancreas2;1788.7;8789331.4
pancreas2;1789.7;1719904394
pancreas2;1805.7;178452525
pancreas2;1811.6;22207811
pancreas2;1818.7;6663687
pancreas2;1821.7;13047544
pancreas2;1827.6;49683022
pancreas2;1830.7;6414633.6
pancreas2;1834.7;128057823
pancreas2;1853.6;5780700
pancreas2;1856.7;14046035
pancreas2;1869.6;186119267
pancreas2;1871.7;315055409
pancreas2;1877.7;9409343
pancreas2;1879.8;20659330
pancreas2;1885.6;48383076.4
pancreas2;1885.7;50246526.4
pancreas2;1886.7;15990603
pancreas2;1891.6;5605424
pancreas2;1893.7;44874889
pancreas2;1894.7;44749092
pancreas2;1900.7;12142459.9
pancreas2;1901.7;5653932
pancreas2;1902.7;238479021.2
pancreas2;1907.6;7243139.4
pancreas2;1908.6;19153003
pancreas2;1909.7;9567647
pancreas2;1910.7;113789328
pancreas2;1914.7;10081047
pancreas2;1915.7;11450820
pancreas2;1916.7;5177587
pancreas2;1918.7;27752803
pancreas2;1926.7;12952236
pancreas2;1929.6;7206891.7
pancreas2;1930.7;23958827.6
pancreas2;1931.7;5193376
pancreas2;1932.7;8339154
pancreas2;1934.7;123938320
pancreas2;1935.7;461120024
pancreas2;1947.7;5799838
pancreas2;1949.7;78483229
pancreas2;1950.7;109746808
pancreas2;1951.7;2941611691
pancreas2;1952.7;16932069
pancreas2;1957.7;36811674
pancreas2;1965.7;15974614
pancreas2;1967.7;673697447
pancreas2;1972.7;9287558
pancreas2;1973.7;184354831
pancreas2;1979.8;5692029
pancreas2;1980.8;27983185
pancreas2;1983.7;24509438
pancreas2;1992.7;7794441
pancreas2;1992.8;93708990
pancreas2;1996.2;7135555
pancreas2;1996.8;170361907
pancreas2;2005.7;15643359
pancreas2;2008.7;31006120
pancreas2;2012.8;34836873
pancreas2;2027.7;6260787
pancreas2;2031.7;258419151
pancreas2;2038.8;7258361
pancreas2;2039.7;8788726
pancreas2;2039.8;5760454
pancreas2;2041.8;23557294
pancreas2;2047.7;139830474.2
pancreas2;2048.7;43686303
pancreas2;2054.7;8304052.6
pancreas2;2064.7;21522905
pancreas2;2069.7;5776401
pancreas2;2071.8;11262803
pancreas2;2072.7;10630295
pancreas2;2076.7;21437474
pancreas2;2080.8;294386365
pancreas2;2081.8;171253013
pancreas2;2092.7;8035112
pancreas2;2096.8;745910563
pancreas2;2097.8;2901012748
pancreas2;2102.7;6755370
pancreas2;2103.8;21719186
pancreas2;2109.7;24927533
pancreas2;2109.8;14607141
pancreas2;2111.8;197606389
pancreas2;2112.7;5577407
pancreas2;2112.8;15526954
pancreas2;2113.8;5647345424
pancreas2;2117.8;5893505
pancreas2;2118.7;56188522
pancreas2;2119.8;153165922
pancreas2;2120.8;16400423
pancreas2;2126.9;7218014
pancreas2;2128.7;6363793
pancreas2;2128.8;17649122
pancreas2;2129.8;24221662
pancreas2;2130.8;317397075
pancreas2;2134.7;23664172
pancreas2;2135.8;312519131
pancreas2;2136.8;89248244
pancreas2;2141.7;31316505
pancreas2;2141.8;40167629
pancreas2;2142.8;159655355
pancreas2;2145.8;47677650
pancreas2;2151.7;118508912
pancreas2;2152.7;19035401
pancreas2;2154.8;284939996
pancreas2;2158.8;319476265
pancreas2;2163.8;5927304
pancreas2;2164.8;12712794
pancreas2;2170.8;32314159
pancreas2;2174.7;7756956
pancreas2;2176.7;11063051
pancreas2;2176.8;11742495
pancreas2;2177.7;70237795
pancreas2;2180.8;9210671
pancreas2;2186.9;6231308
pancreas2;2187.9;32852009
pancreas2;2193.7;517861465
pancreas2;2194.8;11014024
pancreas2;2195.8;5675584
pancreas2;2199.8;7436225
pancreas2;2199.9;16981613
pancreas2;2203.9;48523644
pancreas2;2210.8;90018607
pancreas2;2226.8;91109423
pancreas2;2234.8;41291932
pancreas2;2238.8;32348574
pancreas2;2240.8;12581479
pancreas2;2241.8;21128773
pancreas2;2242.8;682484561
pancreas2;2251.8;13997797
pancreas2;2255.8;5393074
pancreas2;2256.8;45828558
pancreas2;2257.8;521933633
pancreas2;2258.8;264513358
pancreas2;2259.8;89117863
pancreas2;2264.8;19572499
pancreas2;2265.8;28248783
pancreas2;2275.8;66816560
pancreas2;2279.8;45970512
pancreas2;2280.8;20618310
pancreas2;2282.8;16149788
pancreas2;2284.9;7181082
pancreas2;2287.9;37954377
pancreas2;2291.8;5791446
pancreas2;2296.8;5174752
pancreas2;2298.8;186051594
pancreas2;2299.8;13270866
pancreas2;2300.9;151869466
pancreas2;2302.9;20449116
pancreas2;2314.7;10624030
pancreas2;2314.8;45264591
pancreas2;2315.8;14941807
pancreas2;2316.8;38255433
pancreas2;2316.9;902481265
pancreas2;2322.8;19774427
pancreas2;2323.8;7706590
pancreas2;2323.9;7417166
pancreas2;2332.9;9556131
pancreas2;2333.9;150682782
pancreas2;2338.8;13788907
pancreas2;2345.8;17658595
pancreas2;2361.9;35851982
pancreas2;2371.9;125741534
pancreas2;2380.8;47881528
pancreas2;2387.8;78240607
pancreas2;2387.9;100368056
pancreas2;2388.8;19328068
pancreas2;2388.9;48675594
pancreas2;2389.9;6346015
pancreas2;2394.7;7135356
pancreas2;2396.8;126943262
pancreas2;2401.8;16468763
pancreas2;2403.8;986492258
pancreas2;2403.9;114252523
pancreas2;2413.8;54764404
pancreas2;2420.9;12769426
pancreas2;2422.9;7818542
pancreas2;2425.8;64421982
pancreas2;2435.8;5217041
pancreas2;2441.8;10483161
pancreas2;2441.9;6058005
pancreas2;2442.8;18069888
pancreas2;2444.8;35884617
pancreas2;2444.9;5663570
pancreas2;2445.9;18407249
pancreas2;2446.9;94718095
pancreas2;2448.9;37137694
pancreas2;2460.8;81373007
pancreas2;2460.9;47649830
pancreas2;2461.9;33588413
pancreas2;2462.9;678886345
pancreas2;2476.7;8192520
pancreas2;2476.8;98680739
pancreas2;2476.9;23610307
pancreas2;2478.9;1016572683
pancreas2;2485.9;23053292
pancreas2;2486.9;7436721
pancreas2;2490.9;41264960
pancreas2;2494;9295252
pancreas2;2494.9;40921472
pancreas2;2495.9;340725178
pancreas2;2496.9;22065462
pancreas2;2500.9;12165682
pancreas2;2501.9;13275236
pancreas2;2502.9;48505994
pancreas2;2508;8338337
pancreas2;2511.9;6245486
pancreas2;2516.9;30917434
pancreas2;2519.9;108683448
pancreas2;2523;6220450
pancreas2;2524;50537118
pancreas2;2537;9306864
pancreas2;2542.9;61893715
pancreas2;2558.9;108855577
pancreas2;2564.9;8547032
pancreas2;2569;6123941
pancreas2;2575.9;97576808
pancreas2;2580.8;19115425
pancreas2;2591.9;6955417
pancreas2;2592.9;7994599
pancreas2;2593;25766634
pancreas2;2603.9;8694566
pancreas2;2606.9;10229573
pancreas2;2607;28369197
pancreas2;2607.9;53819639
pancreas2;2608;32531185
pancreas2;2608.9;23743299
pancreas2;2609;463877121
pancreas2;2623;71089055
pancreas2;2624;21410527
pancreas2;2625;1523964108
pancreas2;2626;59822933
pancreas2;2631;13810423
pancreas2;2638.9;28515668
pancreas2;2640;41256852
pancreas2;2641;1494805584
pancreas2;2648;34764020
pancreas2;2649;58598309
pancreas2;2654;17650428
pancreas2;2654.1;8022321
pancreas2;2658;948793329
pancreas2;2662.9;30186681
pancreas2;2663.9;42014784
pancreas2;2664.9;91184536
pancreas2;2665;45617913
pancreas2;2667.8;5513966
pancreas2;2670;21899107
pancreas2;2672;17233506
pancreas2;2674;10500758
pancreas2;2676;16152707
pancreas2;2678.9;33519941
pancreas2;2679.9;20999415
pancreas2;2681;17340837
pancreas2;2682;112075809
pancreas2;2686;78761119
pancreas2;2698;5579644
pancreas2;2699.1;19250741
pancreas2;2702;50060683
pancreas2;2704.9;49838824
pancreas2;2705.9;44176676
pancreas2;2715.1;9169698
pancreas2;2720.9;15460119
pancreas2;2721.9;210862387
pancreas2;2725.9;22438345
pancreas2;2731.1;16623591
pancreas2;2737.9;111574707
pancreas2;2738;42779347
pancreas2;2739;5850056
pancreas2;2744.9;9550828
pancreas2;2753;9854444
pancreas2;2754;222972065
pancreas2;2761.9;5373275
pancreas2;2762;5441936
pancreas2;2768;5221558
pancreas2;2769;30040564
pancreas2;2770;471933536
pancreas2;2779;5161474
pancreas2;2786;5599846
pancreas2;2787;110315669
pancreas2;2803;6218830
pancreas2;2807.9;5656305
pancreas2;2810;14346184
pancreas2;2815;7462000
pancreas2;2826;38702444
pancreas2;2827;16925381
pancreas2;2828;48049772
pancreas2;2844;174569529
pancreas2;2861.1;64397339
pancreas2;2868;6103689
pancreas2;2899;18476285
pancreas2;2924;48180954
pancreas2;2930;68214525
pancreas2;2931;53570148
pancreas2;2941;14901197
pancreas2;2974.1;42027265
pancreas2;2990.1;160366127
pancreas2;3006.1;177315868
pancreas2;3023.1;43842974
pancreas2;3028.1;9895105
pancreas2;3045.1;8771789
pancreas2;3051.2;5382138
pancreas2;3076.1;62751825
pancreas2;3086;32155807
pancreas2;3103.1;5713806
pancreas2;3120.1;8502657
pancreas2;3120.2;18373340
pancreas2;3135.1;43074205
pancreas2;3152.2;286783274
pancreas2;3168.2;606923037
pancreas2;3176.2;8116556
pancreas2;3181.2;5554197
pancreas2;3185.2;374530476
pancreas2;3197.2;17544314
pancreas2;3202.2;16176053
pancreas2;3207.1;41042495
pancreas2;3209.2;23019927
pancreas2;3213.2;57649235
pancreas2;3228.1;7615514
pancreas2;3242.3;5995331
pancreas2;3249.1;34118797
pancreas2;3258.3;19428081
pancreas2;3265.1;36646461
pancreas2;3281.2;30511750
pancreas2;3297.2;86336490
pancreas2;3314.2;22310772
pancreas2;3339.2;7416392
pancreas2;3355.2;12898602
pancreas2;3371.2;25528988
pancreas2;3388.3;5468285
pancreas2;3500.3;10330680
pancreas2;3501.3;19766086
pancreas2;3517.3;33985463
pancreas2;3533.3;34207059
pancreas2;3534.3;8642582
pancreas2;3550.3;18196684
pancreas2;3574.3;5545389
pancreas2;3578.3;20339980
pancreas2;3646.3;5687477
pancreas2;3662.3;8635306
pancreas2;3720.4;7991789
pancreas2;3736.4;11532867
pancreas2;3753.4;5105473
pancreas2;3866.4;5134030
pancreas2;3882.4;12889119
pancreas2;3885.4;9018193
pancreas2;3899.4;13048139
pancreas2;3902.4;51207665
pancreas2;3934.4;6228656
pancreas2;4064.5;10934999
pancreas2;4177.5;7043859
pancreas2;4192.5;6732226
pancreas2;4193.5;49153563
pancreas2;4211.6;18269496
pancreas2;4251.5;21402821
pancreas2;4260.6;48098150
pancreas2;4264.6;6991752
pancreas2;4272.6;100196926
pancreas2;4306.5;39960667
pancreas2;4315.6;6303112
pancreas2;4323.5;13263729
pancreas2;4429.6;6480295
seminalVesicle1;1010.4;13525898
seminalVesicle1;1014.4;1145788506
seminalVesicle1;1021.4;6277023
seminalVesicle1;1039.9;45331283
seminalVesicle1;1055.4;60013401
seminalVesicle1;1056.4;42739762.4
seminalVesicle1;1058.4;9584810
seminalVesicle1;1059.4;1064525573
seminalVesicle1;1060.4;16830747
seminalVesicle1;1060.9;27870661
seminalVesicle1;1061.4;13110706
seminalVesicle1;1061.9;22812019
seminalVesicle1;1073.4;43114551.7
seminalVesicle1;1074.4;88344873
seminalVesicle1;1075.4;2673875663
seminalVesicle1;1076.4;5615005
seminalVesicle1;1077.9;6902974
seminalVesicle1;1092.4;68731152
seminalVesicle1;1096.4;62788614
seminalVesicle1;1097.4;87521668
seminalVesicle1;1098.4;66291323
seminalVesicle1;1099.5;12738726
seminalVesicle1;1100.4;4375381027
seminalVesicle1;1112.4;22043793
seminalVesicle1;1116.4;197326593
seminalVesicle1;1118.1;8267504
seminalVesicle1;1122.4;111225102
seminalVesicle1;1145.5;132126012
seminalVesicle1;1154.4;9555429
seminalVesicle1;1155.4;6674300.5
seminalVesicle1;1156.4;11280611
seminalVesicle1;1157.4;6628144
seminalVesicle1;1169.4;15062982
seminalVesicle1;1171.4;7352404
seminalVesicle1;1185.4;43797926
seminalVesicle1;1201.4;137441891
seminalVesicle1;1205.5;40128831
seminalVesicle1;1216.5;10953755
seminalVesicle1;1220.5;22334331
seminalVesicle1;1221.5;123364254
seminalVesicle1;1222.5;74448142
seminalVesicle1;1229.5;37955793
seminalVesicle1;1230.5;92881362
seminalVesicle1;1234.5;33136286
seminalVesicle1;1235.4;300134254
seminalVesicle1;1235.5;33868519
seminalVesicle1;1236.5;1088666706
seminalVesicle1;1237.1;6837955
seminalVesicle1;1237.5;11283642474
seminalVesicle1;1238;173458006
seminalVesicle1;1238.5;24307152
seminalVesicle1;1242.5;16658307
seminalVesicle1;1244.5;13505434
seminalVesicle1;1245.5;5547378
seminalVesicle1;1252.5;31868613
seminalVesicle1;1253.5;285553270
seminalVesicle1;1254.5;1096457668
seminalVesicle1;1255.5;159503213
seminalVesicle1;1259.4;221378207
seminalVesicle1;1260.5;87129209
seminalVesicle1;1262.5;3816982199
seminalVesicle1;1276.5;19865956
seminalVesicle1;1278.5;272351622
seminalVesicle1;1282.5;108690352
seminalVesicle1;1284.5;67355113
seminalVesicle1;1292.5;156451020
seminalVesicle1;1293.5;6292970
seminalVesicle1;1294.5;5000335
seminalVesicle1;1295.5;519435115
seminalVesicle1;1300.4;7581820
seminalVesicle1;1300.5;7609554
seminalVesicle1;1301.5;5437917
seminalVesicle1;1303.5;544695929
seminalVesicle1;1307.5;53808691
seminalVesicle1;1310.5;21649700
seminalVesicle1;1317.4;5798355.6
seminalVesicle1;1318.5;33642720
seminalVesicle1;1319.5;239036192
seminalVesicle1;1320.5;12802091
seminalVesicle1;1321.5;5046391
seminalVesicle1;1325.5;25962527
seminalVesicle1;1326;18339461
seminalVesicle1;1331.5;9993814
seminalVesicle1;1332.5;5134286
seminalVesicle1;1334.5;5083484
seminalVesicle1;1338.5;17440453
seminalVesicle1;1340.5;87632801
seminalVesicle1;1348.5;11140445
seminalVesicle1;1376.5;15304070
seminalVesicle1;1383.5;55991652
seminalVesicle1;1397.5;22261470
seminalVesicle1;1397.6;6714887
seminalVesicle1;1398.5;54339582
seminalVesicle1;1399.5;1145584125
seminalVesicle1;1400.5;11150639
seminalVesicle1;1403.5;7235565
seminalVesicle1;1404.5;81370920
seminalVesicle1;1405.5;16222399
seminalVesicle1;1406.5;10672093
seminalVesicle1;1407.5;8075390
seminalVesicle1;1408.5;338784152
seminalVesicle1;1411.5;10545044
seminalVesicle1;1412.5;16655521
seminalVesicle1;1413.5;29770154
seminalVesicle1;1414.5;11083892
seminalVesicle1;1415.6;57795712
seminalVesicle1;1416.5;701656847
seminalVesicle1;1420.5;100030198
seminalVesicle1;1421.5;173971778
seminalVesicle1;1422;11136234.6
seminalVesicle1;1422.5;83329896
seminalVesicle1;1424.5;2658261826
seminalVesicle1;1425.5;74731320
seminalVesicle1;1426.5;44779427
seminalVesicle1;1437.5;14694700
seminalVesicle1;1440.5;27954582.9
seminalVesicle1;1444.6;50732148
seminalVesicle1;1446.5;15878992
seminalVesicle1;1463.5;23885559
seminalVesicle1;1464.6;12577874
seminalVesicle1;1465.6;4856918105
seminalVesicle1;1466.9;20037226
seminalVesicle1;1467.2;21238763
seminalVesicle1;1470.6;7120984
seminalVesicle1;1479.5;27813691
seminalVesicle1;1481.6;129429901
seminalVesicle1;1485.6;20034054
seminalVesicle1;1487.6;9808010
seminalVesicle1;1510.6;137339915
seminalVesicle1;1554.6;16038787
seminalVesicle1;1561.6;226523713
seminalVesicle1;1568.6;8472918
seminalVesicle1;1570.6;1400254766
seminalVesicle1;1576.6;17734057.5
seminalVesicle1;1577.6;32374678
seminalVesicle1;1578.6;626278640
seminalVesicle1;1583.5;29376931
seminalVesicle1;1586.6;462992029.3
seminalVesicle1;1592.6;35772541
seminalVesicle1;1595.6;6226136
seminalVesicle1;1602.6;31893396
seminalVesicle1;1603.6;11080450
seminalVesicle1;1606.6;59069137
seminalVesicle1;1608.6;14825515
seminalVesicle1;1611.6;237621989
seminalVesicle1;1615.7;63224447
seminalVesicle1;1625.6;65921300
seminalVesicle1;1627.6;2576997821
seminalVesicle1;1643.6;354856007
seminalVesicle1;1644.6;14996600
seminalVesicle1;1649.6;42776092
seminalVesicle1;1656.7;5438026
seminalVesicle1;1665.6;10432124
seminalVesicle1;1668.6;1028950104
seminalVesicle1;1668.7;50924331
seminalVesicle1;1672.7;63298782
seminalVesicle1;1682.6;26327713
seminalVesicle1;1682.7;11317777
seminalVesicle1;1688.7;8124601
seminalVesicle1;1707.6;54427326
seminalVesicle1;1710.6;6889207
seminalVesicle1;1713.7;61038069
seminalVesicle1;1722.6;5661768
seminalVesicle1;1723.6;284265616
seminalVesicle1;1732.6;285125960
seminalVesicle1;1732.7;81527930
seminalVesicle1;1738.6;37234808
seminalVesicle1;1739.6;10164110
seminalVesicle1;1739.7;33910521
seminalVesicle1;1740.6;872380301
seminalVesicle1;1747.6;8672541
seminalVesicle1;1748.6;130747052
seminalVesicle1;1748.7;35618745
seminalVesicle1;1757.7;14541365
seminalVesicle1;1764.6;63330353
seminalVesicle1;1765.7;5883332
seminalVesicle1;1768.7;95685805
seminalVesicle1;1771.7;86603074
seminalVesicle1;1773.7;3042872159
seminalVesicle1;1785.6;111711099
seminalVesicle1;1789.7;7580216144
seminalVesicle1;1795.7;88838142
seminalVesicle1;1805.7;62699560
seminalVesicle1;1806.7;68708164
seminalVesicle1;1811.6;240143190
seminalVesicle1;1811.7;13425155
seminalVesicle1;1813.7;7187311
seminalVesicle1;1818.7;82995057
seminalVesicle1;1821.7;5391571
seminalVesicle1;1827.6;45317256
seminalVesicle1;1830.7;640538521
